id,book,source_file,source_chapter,source_text,wisdom_title,wisdom_text,theme_tags
NBD050,《你笨蛋，你笨蛋》,026.关于运动ABC.txt,关于运动ABC,"运动、运动纪录，和运动秀，是ABC三种不一样的事。
运动是健康。运动纪录是极限。运动秀是竞技、是比赛、是表演、是炫耀、是娱乐节目、是商业活动，是看时热闹看过了空洞单调，因为最后只是谁胜谁败与简单数字，你所得就是那样简陋数字，比看书看电影差远了。你看过一千场一万场球赛或什么赛，所得一眼可尽，只是谁输谁赢而已，多浪费呀、多无聊呀。
所以，对聪明人说来，运动只是健康；运动纪录只是常识、人类极限和国家荣誉；运动秀只是浪费。看笼中松鼠跑100圈，也是周而复始的空洞单调，难道发现不出来吗？你这笨蛋。
所以，聪明人除了健康，不愿分出时间给运动秀，看看松鼠就好了。而那些运动纪录呀，最后都埋在百科全书里，只是一行数字。歌颂人类极限吗？沈阳杂技团多着哩，只是未被列入奥运项目而已，许多方面的难度，奥运项目不及也。
A是个人必要。B是国家必要。C是浅薄耳。",把健康和热闹分清楚,李敖把运动、运动纪录和运动秀分开，认为对个人最必要的是健康，而不是被胜负数字牵着走。人生中许多热闹都披着有意义的外衣，实际只是在消耗注意力；若能分清对自己身体、知识和生活真正有益的部分，就不容易把时间献给空洞的围观。,健康;时间;选择
NBD051,《你笨蛋，你笨蛋》,027.谁说信共产主义不靠运气？.txt,谁说共产主义不靠运气？,布朗基（Louis Auguste Blanqui）生于1805年，比马克思（Karl Marx）大13岁，马克思生于1818年，布朗基死后两年，马克思才死，一个活了76，一个活了65，两人同一时代，布朗基的理论当时深深影响了马克思。虽然两人都是左派拔尖人物，但遭遇是多么不同。马克思一辈子只是穷困而已，但51岁以后靠恩格斯（Friedrich Engels）养他，可以安心写他的大书《资本论》；可是相对的布朗基呢，他为了共产主义，一辈子活了76岁，却坐了33年的牢，一半的生命都活在监狱里。布朗基比起马克思来，他是行动派，可是半生行动在监狱里，74岁时当选议员又被国会拒绝上任，后来解决了，再选又落了选，过了一年多，他死了，死在76岁。比起来，马克思太幸运了。布朗基是法国人，在法国活动，就一再坐牢；德国人马克思也去过法国，但只是被驱逐出境而已。法国是马克思的幸运之地，第一，他在法国信了共产主义；第二，他在法国结交了恩格斯。但是布朗基啊，法国对他是终生的霉运。萧条同代又同时，但萧条高下，也有运气。谁说信共产主义不靠运气？,同样信念也会遇到不同命运,李敖比较马克思与布朗基，指出同代同为左派，际遇却一贫一囚，命运差别巨大。人生中评价一个人的成败，不要只看信念高低或努力多少，还要承认时代、地点、人脉和运气的作用；看见偶然，能让我们少一点苛责，也多一点清醒。,命运;运气;历史
NBD052,《你笨蛋，你笨蛋》,028.为中央研究院弊案质问.txt,为中央研究院弊案质问,"中央研究院多年前拿了中华教育文化基金会的美金，声言写出《中国上古史》。在故院长王世杰的推动下，成立“中国上古史编辑委员会”，由李济、许倬云负责。不料拿到前后，《中国上古史》竟迟迟不按计划完成。这一怠工内情，王世杰在日记中有不少抱怨：
这是王世杰日记中，就所谓《中国上古史》不能如期完成的最早抱怨。其实，这只是开始，拿钱不办事还在后头：
自1963年由中华教育文化基金会支付美金起，《中国上古史》一拖47年，至今尚在未成专书之中。如今王世杰死了，李济也死了，只剩下许倬云逍遥域外。特此提出质询，请彻查中央研究院弊案，免贻士林之羞也。",拿了资源就要交出成果,李敖追问《中国上古史》长期未成，核心不是学术恩怨，而是受托者拿了资源、承诺计划，就不能把公共期待拖成烂账。人生中无论做项目、做学问还是受人托付，资源和名位都不是装饰；既然占了位置，就要对结果负责。,责任;成果;托付
NBD053,《你笨蛋，你笨蛋》,028.为中央研究院弊案质问.txt,为中央研究院弊案质问,"中央研究院多年前拿了中华教育文化基金会的美金，声言写出《中国上古史》。在故院长王世杰的推动下，成立“中国上古史编辑委员会”，由李济、许倬云负责。不料拿到前后，《中国上古史》竟迟迟不按计划完成。这一怠工内情，王世杰在日记中有不少抱怨：
王世杰有关《中国上古史》最后一则日记是1978年写的，证明他又被李济、许倬云联手摆了一道，所谓“大家公定于今年完成全书”，仍是一片虚幻的约定。从最后两则日记中，证明许倬云仍在无法卸责。而在1978年过去后，1988年过去了、1998年过去了、2008年过去了，前后30年过去了，仍旧不见《中国上古史》。其间中央研究院以几本“待定稿”蒙混，但“待定稿”并非定稿、亦非完稿、更非通史。《中国上古史》理应是经典型的通史，绝非“待定稿”的论文集，因为这才符合学术——冠冕堂皇的学术啊。
自1963年由中华教育文化基金会支付美金起，《中国上古史》一拖47年，至今尚在未成专书之中。如今王世杰死了，李济也死了，只剩下许倬云逍遥域外。特此提出质询，请彻查中央研究院弊案，免贻士林之羞也。",日记和档案能替时间追责,李敖引用王世杰多年日记，借时间线逼出一项计划如何从延误变成弊案。人生中很多责任会被口头解释冲淡，唯有记录能让承诺、延期和失信留下痕迹；保留档案不是琐碎，而是在给未来的判断留下凭据。,档案;时间线;责任
NBD054,《你笨蛋，你笨蛋》,029.帝王蓝.txt,帝王蓝,"Royal Blue，帝王蓝、宝蓝、品蓝、极好的蓝、高贵的蓝、尊严的蓝、钦定的蓝、国王的蓝、我那N支钢笔喜爱的蓝。
喜爱Royal Blue，喜爱它的高贵、美丽，喜爱它的蓝里透青、浓中带淡，更喜爱它的不可捉摸、它的不稳定、五十年后的不稳定——它会褪色、会淡出、会淡死自己，像在自杀，也许，它还是它，五十年后，它佯装未死，但是，那只是奇迹，基本上，它将逸走，在短暂的世界里，它以更快的短暂，消逝于无形。
我的一只手、我的N支钢笔，不论写什么，Royal Blue都是墨水。可是，五十年后，当人已老去、当钢笔已成古董，Royal Blue啊，它不再Royal、也不再Blue，它化为雅贼，用它的淡化，物化了纸、幻化了笔下的虚无。
以为你因它而永恒，你错了，它不动声，它只动色，使你只有五十年。五十年后，它用它再不是它，使你不再是你。它仿佛在做无声的告别：在一起，五十年，就好了。大限过后，让我失色而去，让一切化为白纸。",以为能永恒的东西也会悄悄褪色,李敖写Royal Blue五十年后淡出纸面，像在无声告别，提醒人连高贵、美丽和亲手写下的痕迹也会变。人生中不要把拥有误认为永恒，许多东西看似安静，其实正在变淡；正因会褪色，才更要及时珍惜、及时留下更可靠的见证。,时间;无常;珍惜
NBD055,《你笨蛋，你笨蛋》,030.《李戡戡乱记》导读.txt,《李戡戡乱记》导读,"诸如此类的穷故事，显示了我家来台湾，虽然爸爸找到了职业，但入不敷出，生活仍旧穷困。穷困的原因之一是爸爸要医治长年气喘病、妈妈又开刀等等，从大陆带来的一点黄金已变卖殆尽，唯一的模范西巷四两黄金顶来的房子也不得不卖掉。台中一中终于分配了我们半栋宿舍，那是新北里存德巷13号的日本木屋的一半，只有8个榻榻米大，外加前后2个小玄关，我们一家9口住进，其拥挤可想。后来因为长久付不出薪水，在我家几十年的老妈子老吴转到立委阎孟华家去帮佣了，我们又有幸转到木屋的另一半，才稍觉宽松。另一半有10多个榻榻米大，并且厕所不在院子里而在屋里，比较像样一点。我家在存德巷13号一住13年，这一老宅，横亘了我的中学时代，并且充满了穷困与灰暗。但我个人比全家人都幸运，我分到两个榻榻米的空间，隔了起来，算是我自己的独立天地，在这小天地里，我一桌一椅四壁书，快速的成长、辛勤的写作，奠定了我在知识思想上的过人基础。
1953年我念高三，只念了十几天，就自愿休学在家。我那北京大学毕业的老子他随我的便，轻松的说：“好！你小子要休学，就休罢！”他当时正是台中一中国文科主任，他跑到学校，向教务主任说：“我那宝贝儿子不要念书啦！你们给他办休学手续吧！”于是，我蹲在家里，在我那四面是书的两个榻榻米大的书房兼卧室里，痛痛快快的养了一年浩然之气。也写了不少东西，其中有《李敖诗集》一册和《从读<胡适文存>说起》一文等。过了两年，我进了大学，陆啸钊办《大学杂志》，把这篇文字拿去刊登。刊登后近一年，有一天，我的女朋友罗君若忽然提议，说：“何不寄给《自由中国》？他们一定登！”于是我删了一部分，她代为抄好，遂改登《自由中国》。这是我在《自由中国》上发表的第一篇也是最后一篇文字。这篇老练的文字，大家都不清楚是我17岁时写的。有这么好的写作能力，和我从小就养成了重视课外书的习惯、也养成了买书藏书的癖好有关。到台湾时，我的全部财产是500多本藏书，进台中一中后，我的大部分时间都消耗在这个中学的图书馆里。这个图书馆的藏书相当丰富，我以义务服务生的资格在书库中泡了4年之久，使我对一般书籍有了不少的常识。最使管理员们惊讶的是，我甚至可以闭起眼睛，单用鼻子就能鉴定一本书是上海哪个大书店印的，这是我在teen-age中，最得意的一门绝技。",穷困中也能建立自己的知识天地,李敖回忆一家九口挤在日式木屋里，自己只有两个榻榻米的空间，却在一桌一椅四壁书中快速成长。人生中资源不足当然艰难，但最小的独立空间也可以成为精神基地；只要肯读、肯写、肯自我训练，贫困不必自动变成贫乏。,贫困;读书;自修
NBD056,《你笨蛋，你笨蛋》,030.《李戡戡乱记》导读.txt,《李戡戡乱记》导读,在制式教育中，我慢慢长大，也慢慢对中学教育不能容忍。就客观环境来说，我总觉得我所经验的中学教育赶不上我在北京时的残余记忆。在残余记忆里，我认为北京的中学生不像台湾这样呆板、肤浅、缺乏常识与性灵；就主观感受来说，我读的课外书越多，我越觉得中学教育不适合一般少年的个性发展，更不要提IQ较高的学生了。中学的教育制度、教授法、师资、课程分配等等，都有着极严重的缺陷与流弊，我高一时候那篇4000字的文章——《杜威的教育思想及其他》，就可看出我曾对杜威那种“进步教育”（progressive education）有着极强烈的憧憬，这种憧憬使我在有着强烈对比的中学里面非常痛苦，到了高三，我已完全不能忍耐，我决心不想拿这张中学文凭。所以我就自动休学了。,不适合的教育要靠自学突围,李敖从中学教育的呆板、肤浅和不适合个性发展中出走，靠课外书、图书馆和写作建立判断。人生中制度教育若不能喂养你，不能只抱怨它不够好，还要主动找书、找问题、找方法；真正的学习，常常是从拒绝被课程表框死开始。,教育;自学;个性
NBD057,《你笨蛋，你笨蛋》,030.《李戡戡乱记》导读.txt,《李戡戡乱记》导读,"我在台中一中，最难忘的一位老师就是严侨。严侨是福建福州人，是严复的长孙。身材瘦高、头生密发、两眼又大又有神。31岁时到台中一中，那是1950年8月间，他比别的老师稍晚来，但却很快使大家对他感到兴趣。他有一股魔力似的迷人气质，洒脱、多才、口才好、喜欢喝酒，和一点点疯狂气概，令人一见他就有对他好奇、佩服的印象。有一次高班生踢足球，足球踢到场外，正巧严侨经过，此公也不走路了，突然直奔此球，奋身一脚，就给踢了回来。大家为之叫好，他也趁机加入，大踢特踢起来了。
1951年到了，我16岁。暑假后进了高一上甲。正好严侨教数学，这样他就正式成了我班上的老师。这时我在知识成长已经极为快速，在班上喜放厥辞，好争好辩，颇为张狂。当时班上同学很吃我不消，王文振甚至写匿名信丢在我书包里痛骂我；施启扬（后来做了国民党的司法院长）喜欢同我辩，但他实在很笨，又做少年老成状，令我总要用口舌修理他。由于我张狂好辩，在严侨课堂上，也常常在数学以外，扯到别处去。严侨上课，才华四溢，大而化之，许多机械的题目，他自己干脆不做，反倒自己坐到学生座位上，叫吴铸人等数学极好的同学“站板”（站到黑板前）去做。他常在课堂上聊天。有一天居然说：“我要把你们的思想搅动起来！”还有一次为了证明他说得对，他近乎打赌的说：“我若说错了，我就把我的名字倒写！”说着就用极熟练的笔画，把倒写的严侨两字写在黑板上，俨然是“镜子书法”（mirror writing）专家，我们鼓掌呼啸，师生之情，融成一片。那时我们的数学作业有专门印好的“数学练习簿”，我在练习簿中做习题不在行，但扯别的倒有一套。我来了一段“簿首引言”，引Oscar W. Anthony的 一段话，说：“数学是人类智力的灵魂。……它超越了空间与时间的领域，告诉我们宇宙是这样的悠远，光线曾经历百万年的行程，方才照射到大地上。……”后来，“数学练习簿”发回来了，在“它超越了空间与时间”的一行下，被严侨打了一条红杠子，下有朱笔批曰：“我想它超越不了空时！”——这就是严侨的可爱处，他是数学老师，但他在精改习题以外，他还会跟学生的引文打笔仗！
严侨真是迷人的老师，我越来越欣赏他。我花了几天的时间，写了一封长信，信中细述我成长的历程、我对现实的不满、我对国民党的讨厌等等，交了给他。严侨看了，对我有所劝慰。他跟我的交情，自然也就不同一般师生了。",好老师会搅动学生的思想,严侨上课不只是讲数学，还说要把学生的思想搅动起来，甚至在作业本上和学生的引文打笔仗。人生中真正的老师，不是只把标准答案塞给你，而是让你兴奋、怀疑、争辩、醒来；他可能不够规矩，却能在年轻人心里点燃长期的火。,师承;教育;启发
NBD058,《你笨蛋，你笨蛋》,030.《李戡戡乱记》导读.txt,《李戡戡乱记》导读,严侨在台中一中教书，自己也看了不少书，他过去的看书基础又厚，所以能够吸收新知，与日俱进。在他和我的谈话中，显然因为读书和受我的一点影响，而开始有点自由主义的倾向。这种转变，其实是很不容易的，是只有严侨那种智慧高人的青年人才做得到的。严侨投身在中国现代的狂飙运动之中，他投入这个运动，在知识上、见解上、情感上，都强烈受到左派教条的辐射，他们那个时代的这类革命者，一般都有着热情而崇高的气质，这种气质使他们勇于献身、勇于殉道，心之所善，九死无悔。但是，他们对他们献身、殉道的对象，却由于“目的热”，未免沦为“方法盲”，他们之中智慧高人的，一旦成为狂飙运动的浪花余沫，在百尺竿头、更进一步的当口，他们必然会有所觉悟，这是很当然的。严侨是共产党，但却是身陷在台湾的，他脱离了红色的磁场，孤单的局促在蓝色的泥淖，在日新又新的成长下，以他的智慧，一定程度的觉悟，是可以想象的。这种觉悟也许没有《修炼失败的神》（The God That Failed）作者那种细腻、也许没有《新阶级》（The New Class）作者那种深沉，但是严侨有他自己的特色。那特色就是尽管他有所失落，但他并不因失落而脱离；相反的，他要归队，要归队去重建那父母之邦。一天晚上，严侨又喝醉了酒，他突然哭了起来，并且哭得很沉痛。在感情稍微平静以后，他对我做了最重要的一段谈话：,目的热最怕变成方法盲,李敖写严侨那一代革命者有热情和献身气质，却可能因目标炽热而看不见方法的危险。人生中信念越强，越要检查手段；只问目的崇高、不问方法代价，很容易把善愿推向伤人，也把自己推向盲目。,信念;方法;反省
NBD059,《你笨蛋，你笨蛋》,030.《李戡戡乱记》导读.txt,《李戡戡乱记》导读,在我思想成长的过程中，严侨虽然对我已是“过去式”，但他的伟大人格、他的声容笑貌、他的热情犀利、他的悲惨人生，却对我永远是“现在式”，他是我人格上的导师，我庆幸在我一生中，能够亲炙到这么一位狂飙运动下的悲剧人物，使我在人格形成中，得以有那种大陆型的脉搏、那种左翼式的狂热、那种宗教性的情怀与牺牲。在这些方面，严侨都给了活生生的身教，也许严侨本人并不那么丰富、那么全面、那么完整，但对“少年十五二十时”的李敖而言，无疑的都成为我的导师。最后，虽然导师倒下去了，但他的学生还在前进，——他的学生没有倒！虽然此后几十年，这个学生一路风霜、二进牢狱、三生无幸、九死无悔，但是，这都是求仁得仁、都是种豆得豆。17岁对我说来，仿佛是阿基米得（Archimedes）杠杆理论中的支点，我虽没举起地球，但我举起了自己。,人格导师未必给答案，却会给脉搏,严侨倒下以后，李敖说他的热情、牺牲和悲剧仍成了自己人格形成中的现在式。人生中重要的导师不一定留下完整理论，甚至未必成功；但他让你亲眼看见一种生命强度、一种愿意付代价的脉搏，这种身教会比答案更久。,导师;人格;身教
NBD060,《你笨蛋，你笨蛋》,030.《李戡戡乱记》导读.txt,《李戡戡乱记》导读,"在我思想成长的过程中，严侨虽然对我已是“过去式”，但他的伟大人格、他的声容笑貌、他的热情犀利、他的悲惨人生，却对我永远是“现在式”，他是我人格上的导师，我庆幸在我一生中，能够亲炙到这么一位狂飙运动下的悲剧人物，使我在人格形成中，得以有那种大陆型的脉搏、那种左翼式的狂热、那种宗教性的情怀与牺牲。在这些方面，严侨都给了活生生的身教，也许严侨本人并不那么丰富、那么全面、那么完整，但对“少年十五二十时”的李敖而言，无疑的都成为我的导师。最后，虽然导师倒下去了，但他的学生还在前进，——他的学生没有倒！虽然此后几十年，这个学生一路风霜、二进牢狱、三生无幸、九死无悔，但是，这都是求仁得仁、都是种豆得豆。17岁对我说来，仿佛是阿基米得（Archimedes）杠杆理论中的支点，我虽没举起地球，但我举起了自己。
17岁是我一生的关键年代，17，像是一组震撼的数字，吸引着我的一生。直到两年前，我73岁了，我还写下30多万字的小说——《虚拟的十七岁》（中国大陆不能出版，只有中国台湾版），在书的尾声，我透过女主角朱仑如此描述：
上面，我写完了我17岁的故事，也写完了我《虚拟的十七岁》的故事。如今，2010年了，新一代的17岁窜起来了，没有我的悲怆、没有我的虚拟、没有我的太清神鉴、没有我的太虚幻境、也没有我的以太岁自居，动辄在别人头上动土。但是，新一代有新一代的光华，他太阿自持、快速务实，他是异类的17岁，他叫李戡。",十七岁可以成为举起自己的支点,李敖把十七岁视为阿基米德杠杆里的支点，说自己虽没有举起地球，却举起了自己。人生中年轻时的某个关键年龄，常会决定一生的方向；若能在那时形成阅读、写作、反抗和自我解释的能力，一个人就有了把自己从环境里抬起来的支点。,青春;自我形成;支点
NBD061,《你笨蛋，你笨蛋》,030.《李戡戡乱记》导读.txt,《李戡戡乱记》导读,"李委员敖：最高记录是13个。院长，我们都老了，精力有限。院长，你在访问中说，管了这么多外务，只占20%的时间；换言之，你还有80%的精力做学术研究，这很让人佩服。但在我们这年纪，20%也是很珍贵的。从救灾到各种改革，院长都有参与，但当中以教育改革为最。以你的声望、意见，这10年下来，你是否觉得当中有哪一件事是需要认错的？
李委员敖：对不起，我必须打断你的话。我是问，你有没有需要向我们认错的事？这10年来，有没有做错严重的事，需要认错？还是说10年来，我李远哲所做的，没有一件是错的？
李委员敖：要不要向我儿子及女儿道歉？要不要让小朋友看看，我们的社会中有这样一个伟大的人，知过必改，愿意认错？请问院长愿不愿意认错？
李院长远哲：我愿意向各位道歉，因为社会对教改会有太大的期待，而不了解其实教改会所能做的，只是将咨议报告书提交行政院，之后我无法着力。但社会对教改会有这么大的期待，而我却没能做到，这点我需要道歉。",改革者要敢于认错,李敖追问李远哲教改责任，真正要逼出的不是口头道歉，而是公共人物面对后果的担当。人生中做过有影响力的决定，就不能只把失败推给执行者、环境或误会；愿意承认错误，是权力者给受害者最起码的尊重，也是以后还能改正的起点。,责任;认错;改革
NBD062,《你笨蛋，你笨蛋》,030.《李戡戡乱记》导读.txt,《李戡戡乱记》导读,"在上面的对话里，我们清楚看到了中国台湾岛上教育的病态，这一病态，“生弊”早于李远哲、连战之流的教改，但是“积弊”却由他们集了大成。他们非但不能治好国民党教育的沉疴，反倒附加了民进党教育的绝症，流弊所及，受害学生苦矣。痛苦已不是夙兴夜寐早起晚睡的问题，而是痛苦痛苦痛苦的问题，外加上大量的教材上的垃圾与谬误，学生惨矣。
李委员敖：我知道你很怕我拿出当年你和彭明敏搭档竞选总统、副总统时的传单，因为对比之下，你会觉得很难堪。你在“解除国民党教育宰制，重建台湾主体文化”说帖中提到，要彻底解除党国教育的宰制，重建人性化的教育体制。请问你知不知道现在小孩子在教育改革之下的痛苦？上次我使李远哲院长公开承认他要为教改道歉，我的家里有两位小朋友，一位是小学五年级，一位是国中二年级。我对李远哲说，你很了不起，你回台湾后，中研院有了研究的气氛。你没有回来之前，中研院夜里灯都是暗的；你回来以后，灯火通明。李远哲听了很高兴，可是我说你别忘了，还有两个小孩陪你们挑灯夜战，就是我的女儿和儿子。今天真正的痛苦指数不是抽象的数字，拿我们的小孩和美国小孩比较，在校课业压力是二比一，放学以后的压力是四比一。美国小孩在下午3点放学，有很多时间休息、玩耍或做有意义的活动，我们的小孩却被一层层的补习困住了。教育改革根本的问题不要谈什么本土不本土，光是教材的量就把小孩压住了，教科书的量这么丰富，我们有必要让小孩背吗？不论是背长城有多长或是背塯公圳有多长，对小孩而言都没有意义。正胜兄，教育改革最起码要先从形式上把教材的量砍掉二分之一，小孩才能活下来。什么一纲多本，学生要念那么多无聊的东西，其实英文小写的a或b写得再大，还是小写的字母。我们常提到本土化，正胜兄，请你告诉我一件东西是真正台湾本土的。
李委员敖：现在不要谈那么多，在形式上要先做到教材减半，其他不要谈，都是废话。
李委员敖：你们考虑教材减半，其他不要谈，都是废话。
我在对李远哲、谢长廷的质询里，都提到我的儿子和女儿，涉及的，只是教材不当、学生负担太重，当然这只是教育病态的部分而已，实际上，全面的病态，不可胜数。病态都源自根本的问题，那就是蒋介石国民党祸国殃民的基因。",给孩子减负先从砍掉无意义内容开始,李敖质询教育官员时反复要求教材减半，因为孩子的痛苦常不是抽象理念造成，而是每天背不完、补不完的无意义负担。人生中帮助年轻人，不要只谈宏大改革，也要敢于删掉垃圾内容；少一点无效耗损，孩子才有空间长出真正的兴趣和判断。,教育;减负;儿童
